month_start,department,category,scenario,amount,source
2022-11-01,Marketing,Training,Actual,1700882.0,budget_vs_actual
2022-11-01,Marketing,Training,Budget,1287512.0,budget_vs_actual
2022-11-01,Marketing,Travel,Actual,479516.0,budget_vs_actual
2022-11-01,Marketing,Travel,Budget,325192.0,budget_vs_actual
2022-11-01,Marketing,Utilities,Actual,1606638.0,budget_vs_actual
2022-11-01,Marketing,Utilities,Budget,1682236.0,budget_vs_actual
2022-11-01,Operations,Infrastructure,Actual,1885456.0,budget_vs_actual
2022-11-01,Operations,Infrastructure,Budget,2193192.0,budget_vs_actual
2022-11-01,Operations,Marketing,Actual,1200738.0,budget_vs_actual
2022-11-01,Operations,Marketing,Budget,984478.0,budget_vs_actual
2022-11-01,Operations,Salaries,Actual,1663164.0,budget_vs_actual
2022-11-01,Operations,Salaries,Budget,1727354.0,budget_vs_actual
2022-11-01,Operations,Training,Actual,670888.0,budget_vs_actual
2022-11-01,Operations,Training,Budget,790336.0,budget_vs_actual
2022-11-01,Operations,Travel,Actual,2049936.0,budget_vs_actual
2022-11-01,Operations,Travel,Budget,1703122.0,budget_vs_actual
2022-11-01,Operations,Utilities,Actual,2055730.0,budget_vs_actual
2022-11-01,Operations,Utilities,Budget,1651946.0,budget_vs_actual
2022-11-01,Sales,Infrastructure,Actual,2206464.0,budget_vs_actual
2022-11-01,Sales,Infrastructure,Budget,1467866.0,budget_vs_actual
2022-11-01,Sales,Marketing,Actual,1173768.0,budget_vs_actual
2022-11-01,Sales,Marketing,Budget,1355974.0,budget_vs_actual
2022-11-01,Sales,Salaries,Actual,1051354.0,budget_vs_actual
2022-11-01,Sales,Salaries,Budget,1102086.0,budget_vs_actual
2022-11-01,Sales,Training,Actual,1189224.0,budget_vs_actual
2022-11-01,Sales,Training,Budget,781652.0,budget_vs_actual
2022-11-01,Sales,Travel,Actual,1634558.0,budget_vs_actual
2022-11-01,Sales,Travel,Budget,1232058.0,budget_vs_actual
2022-11-01,Sales,Utilities,Actual,1051948.0,budget_vs_actual
2022-11-01,Sales,Utilities,Budget,1013520.0,budget_vs_actual
2022-12-01,Finance,Infrastructure,Actual,2472244.0,budget_vs_actual
2022-12-01,Finance,Infrastructure,Budget,1346666.0,budget_vs_actual
2022-12-01,Finance,Marketing,Actual,2063878.0,budget_vs_actual
2022-12-01,Finance,Marketing,Budget,1135678.0,budget_vs_actual
2022-12-01,Finance,Salaries,Actual,1010334.0,budget_vs_actual
2022-12-01,Finance,Salaries,Budget,1051242.0,budget_vs_actual
2022-12-01,Finance,Training,Actual,1549792.0,budget_vs_actual
2022-12-01,Finance,Training,Budget,978348.0,budget_vs_actual
2022-12-01,Finance,Travel,Actual,1270244.0,budget_vs_actual
2022-12-01,Finance,Travel,Budget,1487086.0,budget_vs_actual
2022-12-01,Finance,Utilities,Actual,1853886.0,budget_vs_actual
2022-12-01,Finance,Utilities,Budget,1795582.0,budget_vs_actual
2022-12-01,HR,Infrastructure,Actual,1445338.0,budget_vs_actual
2022-12-01,HR,Infrastructure,Budget,784192.0,budget_vs_actual
2022-12-01,HR,Marketing,Actual,1561142.0,budget_vs_actual
2022-12-01,HR,Marketing,Budget,1423932.0,budget_vs_actual
2022-12-01,HR,Salaries,Actual,3383910.0,budget_vs_actual
2022-12-01,HR,Salaries,Budget,2902772.0,budget_vs_actual
2022-12-01,HR,Training,Actual,967922.0,budget_vs_actual
2022-12-01,HR,Training,Budget,802844.0,budget_vs_actual
2022-12-01,HR,Travel,Actual,2195870.0,budget_vs_actual
2022-12-01,HR,Travel,Budget,1657154.0,budget_vs_actual
2022-12-01,HR,Utilities,Actual,3146668.0,budget_vs_actual
2022-12-01,HR,Utilities,Budget,2326802.0,budget_vs_actual
2022-12-01,IT,Infrastructure,Actual,1437816.0,budget_vs_actual
2022-12-01,IT,Infrastructure,Budget,1190162.0,budget_vs_actual
2022-12-01,IT,Marketing,Actual,1140660.0,budget_vs_actual
2022-12-01,IT,Marketing,Budget,1058706.0,budget_vs_actual
2022-12-01,IT,Salaries,Actual,2589482.0,budget_vs_actual
2022-12-01,IT,Salaries,Budget,1521252.0,budget_vs_actual
2022-12-01,IT,Training,Actual,1449676.0,budget_vs_actual
2022-12-01,IT,Training,Budget,1256612.0,budget_vs_actual
2022-12-01,IT,Travel,Actual,872218.0,budget_vs_actual
2022-12-01,IT,Travel,Budget,586664.0,budget_vs_actual
2022-12-01,IT,Utilities,Actual,1926880.0,budget_vs_actual
2022-12-01,IT,Utilities,Budget,1805722.0,budget_vs_actual
2022-12-01,Marketing,Infrastructure,Actual,1272942.0,budget_vs_actual
2022-12-01,Marketing,Infrastructure,Budget,1253482.0,budget_vs_actual
2022-12-01,Marketing,Marketing,Actual,1253644.0,budget_vs_actual
2022-12-01,Marketing,Marketing,Budget,1236468.0,budget_vs_actual
2022-12-01,Marketing,Salaries,Actual,924266.0,budget_vs_actual
2022-12-01,Marketing,Salaries,Budget,871018.0,budget_vs_actual
2022-12-01,Marketing,Training,Actual,1867354.0,budget_vs_actual
2022-12-01,Marketing,Training,Budget,1675130.0,budget_vs_actual
2022-12-01,Marketing,Travel,Actual,1230126.0,budget_vs_actual
2022-12-01,Marketing,Travel,Budget,1286430.0,budget_vs_actual
2022-12-01,Marketing,Utilities,Actual,2101374.0,budget_vs_actual
2022-12-01,Marketing,Utilities,Budget,1532820.0,budget_vs_actual
2022-12-01,Operations,Infrastructure,Actual,925324.0,budget_vs_actual
2022-12-01,Operations,Infrastructure,Budget,864172.0,budget_vs_actual
2022-12-01,Operations,Marketing,Actual,1426406.0,budget_vs_actual
2022-12-01,Operations,Marketing,Budget,953228.0,budget_vs_actual
2022-12-01,Operations,Salaries,Actual,950252.0,budget_vs_actual
2022-12-01,Operations,Salaries,Budget,1235952.0,budget_vs_actual
2022-12-01,Operations,Training,Actual,1200544.0,budget_vs_actual
2022-12-01,Operations,Training,Budget,787070.0,budget_vs_actual
2022-12-01,Operations,Travel,Actual,783402.0,budget_vs_actual
2022-12-01,Operations,Travel,Budget,1055418.0,budget_vs_actual
2022-12-01,Operations,Utilities,Actual,1540692.0,budget_vs_actual
2022-12-01,Operations,Utilities,Budget,830212.0,budget_vs_actual
2022-12-01,Sales,Infrastructure,Actual,1137842.0,budget_vs_actual
2022-12-01,Sales,Infrastructure,Budget,677280.0,budget_vs_actual
2022-12-01,Sales,Marketing,Actual,1204342.0,budget_vs_actual
2022-12-01,Sales,Marketing,Budget,1077142.0,budget_vs_actual
2022-12-01,Sales,Salaries,Actual,2029626.0,budget_vs_actual
2022-12-01,Sales,Salaries,Budget,2042528.0,budget_vs_actual
2022-12-01,Sales,Training,Actual,1858958.0,budget_vs_actual
2022-12-01,Sales,Training,Budget,1586298.0,budget_vs_actual
2022-12-01,Sales,Travel,Actual,1963954.0,budget_vs_actual
2022-12-01,Sales,Travel,Budget,1473026.0,budget_vs_actual
2022-12-01,Sales,Utilities,Actual,909216.0,budget_vs_actual
2022-12-01,Sales,Utilities,Budget,921880.0,budget_vs_actual
2023-01-01,Finance,Infrastructure,Actual,868656.0,budget_vs_actual
2023-01-01,Finance,Infrastructure,Budget,796806.0,budget_vs_actual
2023-01-01,Finance,Marketing,Actual,1178836.0,budget_vs_actual
2023-01-01,Finance,Marketing,Budget,1855670.0,budget_vs_actual
2023-01-01,Finance,Salaries,Actual,1544074.0,budget_vs_actual
2023-01-01,Finance,Salaries,Budget,1891236.0,budget_vs_actual
2023-01-01,Finance,Training,Actual,631602.0,budget_vs_actual
2023-01-01,Finance,Training,Budget,778180.0,budget_vs_actual
2023-01-01,Finance,Travel,Actual,1958990.0,budget_vs_actual
2023-01-01,Finance,Travel,Budget,2387004.0,budget_vs_actual
2023-01-01,Finance,Utilities,Actual,1293794.0,budget_vs_actual
2023-01-01,Finance,Utilities,Budget,1012108.0,budget_vs_actual
2023-01-01,HR,Infrastructure,Actual,1394856.0,budget_vs_actual
2023-01-01,HR,Infrastructure,Budget,998316.0,budget_vs_actual
2023-01-01,HR,Marketing,Actual,1437626.0,budget_vs_actual
2023-01-01,HR,Marketing,Budget,1164228.0,budget_vs_actual
2023-01-01,HR,Salaries,Actual,2221554.0,budget_vs_actual
2023-01-01,HR,Salaries,Budget,1329888.0,budget_vs_actual
2023-01-01,HR,Training,Actual,815848.0,budget_vs_actual
2023-01-01,HR,Training,Budget,874994.0,budget_vs_actual
2023-01-01,HR,Travel,Actual,1528872.0,budget_vs_actual
2023-01-01,HR,Travel,Budget,1226290.0,budget_vs_actual
2023-01-01,HR,Utilities,Actual,1239308.0,budget_vs_actual
2023-01-01,HR,Utilities,Budget,1354224.0,budget_vs_actual
2023-01-01,IT,Infrastructure,Actual,1209484.0,budget_vs_actual
2023-01-01,IT,Infrastructure,Budget,1227972.0,budget_vs_actual
2023-01-01,IT,Marketing,Actual,1608146.0,budget_vs_actual
2023-01-01,IT,Marketing,Budget,1601924.0,budget_vs_actual
2023-01-01,IT,Salaries,Actual,1649496.0,budget_vs_actual
2023-01-01,IT,Salaries,Budget,1692488.0,budget_vs_actual
2023-01-01,IT,Training,Actual,2299008.0,budget_vs_actual
2023-01-01,IT,Training,Budget,2495392.0,budget_vs_actual
2023-01-01,IT,Travel,Actual,492284.0,budget_vs_actual
2023-01-01,IT,Travel,Budget,578002.0,budget_vs_actual
2023-01-01,IT,Utilities,Actual,747348.0,budget_vs_actual
2023-01-01,IT,Utilities,Budget,648246.0,budget_vs_actual
2023-01-01,Marketing,Infrastructure,Actual,959758.0,budget_vs_actual
2023-01-01,Marketing,Infrastructure,Budget,1048324.0,budget_vs_actual
2023-01-01,Marketing,Marketing,Actual,1091682.0,budget_vs_actual
2023-01-01,Marketing,Marketing,Budget,1068086.0,budget_vs_actual
2023-01-01,Marketing,Salaries,Actual,960108.0,budget_vs_actual
2023-01-01,Marketing,Salaries,Budget,336256.0,budget_vs_actual
2023-01-01,Marketing,Training,Actual,847882.0,budget_vs_actual
2023-01-01,Marketing,Training,Budget,774220.0,budget_vs_actual
2023-01-01,Marketing,Travel,Actual,1971996.0,budget_vs_actual
2023-01-01,Marketing,Travel,Budget,1438772.0,budget_vs_actual
2023-01-01,Marketing,Utilities,Actual,779152.0,budget_vs_actual
2023-01-01,Marketing,Utilities,Budget,1280550.0,budget_vs_actual
2023-01-01,Operations,Infrastructure,Actual,357074.0,budget_vs_actual
2023-01-01,Operations,Infrastructure,Budget,586104.0,budget_vs_actual
2023-01-01,Operations,Marketing,Actual,1195830.0,budget_vs_actual
2023-01-01,Operations,Marketing,Budget,1325730.0,budget_vs_actual
2023-01-01,Operations,Salaries,Actual,1770172.0,budget_vs_actual
2023-01-01,Operations,Salaries,Budget,1551282.0,budget_vs_actual
2023-01-01,Operations,Training,Actual,1511598.0,budget_vs_actual
2023-01-01,Operations,Training,Budget,1695170.0,budget_vs_actual
2023-01-01,Operations,Travel,Actual,1036582.0,budget_vs_actual
2023-01-01,Operations,Travel,Budget,939570.0,budget_vs_actual
2023-01-01,Operations,Utilities,Actual,1674968.0,budget_vs_actual
2023-01-01,Operations,Utilities,Budget,1587546.0,budget_vs_actual
2023-01-01,Sales,Infrastructure,Actual,722338.0,budget_vs_actual
2023-01-01,Sales,Infrastructure,Budget,732120.0,budget_vs_actual
2023-01-01,Sales,Marketing,Actual,1315090.0,budget_vs_actual
2023-01-01,Sales,Marketing,Budget,1180004.0,budget_vs_actual
2023-01-01,Sales,Revenue,Actual,2020616.5,sales_orders
2023-01-01,Sales,Salaries,Actual,653032.0,budget_vs_actual
2023-01-01,Sales,Salaries,Budget,591182.0,budget_vs_actual
2023-01-01,Sales,Training,Actual,951490.0,budget_vs_actual
2023-01-01,Sales,Training,Budget,1325502.0,budget_vs_actual
2023-01-01,Sales,Travel,Actual,1364945.0,budget_vs_actual
2023-01-01,Sales,Travel,Budget,1464028.0,budget_vs_actual
2023-01-01,Sales,Utilities,Actual,1573564.0,budget_vs_actual
2023-01-01,Sales,Utilities,Budget,1100044.0,budget_vs_actual
2023-01-01,Unknown,Infrastructure,Actual,229254.0,budget_vs_actual
2023-01-01,Unknown,Infrastructure,Budget,231526.0,budget_vs_actual
2023-02-01,Finance,Infrastructure,Actual,1240928.0,budget_vs_actual
2023-02-01,Finance,Infrastructure,Budget,1704332.0,budget_vs_actual
2023-02-01,Finance,Marketing,Actual,921396.0,budget_vs_actual
2023-02-01,Finance,Marketing,Budget,799316.0,budget_vs_actual
2023-02-01,Finance,Salaries,Actual,273458.0,budget_vs_actual
2023-02-01,Finance,Salaries,Budget,413184.0,budget_vs_actual
2023-02-01,Finance,Training,Actual,788176.0,budget_vs_actual
2023-02-01,Finance,Training,Budget,472564.0,budget_vs_actual
2023-02-01,Finance,Travel,Actual,1627084.0,budget_vs_actual
2023-02-01,Finance,Travel,Budget,795342.0,budget_vs_actual
2023-02-01,Finance,Utilities,Actual,628022.0,budget_vs_actual
2023-02-01,Finance,Utilities,Budget,1298196.0,budget_vs_actual
2023-02-01,HR,Infrastructure,Actual,2303400.0,budget_vs_actual
2023-02-01,HR,Infrastructure,Budget,1953054.0,budget_vs_actual
2023-02-01,HR,Marketing,Actual,1329468.0,budget_vs_actual
2023-02-01,HR,Marketing,Budget,1024382.0,budget_vs_actual
2023-02-01,HR,Salaries,Actual,2681864.0,budget_vs_actual
2023-02-01,HR,Salaries,Budget,2088002.0,budget_vs_actual
2023-02-01,HR,Training,Actual,964370.0,budget_vs_actual
2023-02-01,HR,Training,Budget,639186.0,budget_vs_actual
2023-02-01,HR,Travel,Actual,1114006.0,budget_vs_actual
2023-02-01,HR,Travel,Budget,1295492.0,budget_vs_actual
2023-02-01,HR,Utilities,Actual,1920824.0,budget_vs_actual
2023-02-01,HR,Utilities,Budget,1665344.0,budget_vs_actual
2023-02-01,IT,Infrastructure,Actual,1340830.0,budget_vs_actual
2023-02-01,IT,Infrastructure,Budget,1081840.0,budget_vs_actual
2023-02-01,IT,Marketing,Actual,714360.0,budget_vs_actual
2023-02-01,IT,Marketing,Budget,717118.0,budget_vs_actual
2023-02-01,IT,Salaries,Actual,884922.0,budget_vs_actual
2023-02-01,IT,Salaries,Budget,446646.0,budget_vs_actual
2023-02-01,IT,Training,Actual,1156904.0,budget_vs_actual
2023-02-01,IT,Training,Budget,1062882.0,budget_vs_actual
2023-02-01,IT,Travel,Actual,852140.0,budget_vs_actual
2023-02-01,IT,Travel,Budget,719722.0,budget_vs_actual
2023-02-01,IT,Utilities,Actual,2157664.0,budget_vs_actual
2023-02-01,IT,Utilities,Budget,1420994.0,budget_vs_actual
2023-02-01,Marketing,Infrastructure,Actual,1134692.0,budget_vs_actual
2023-02-01,Marketing,Infrastructure,Budget,1121474.0,budget_vs_actual
2023-02-01,Marketing,Marketing,Actual,1766852.0,budget_vs_actual
2023-02-01,Marketing,Marketing,Budget,1253262.0,budget_vs_actual
2023-02-01,Marketing,Salaries,Actual,1537852.0,budget_vs_actual
2023-02-01,Marketing,Salaries,Budget,1020534.0,budget_vs_actual
2023-02-01,Marketing,Training,Actual,288600.0,budget_vs_actual
2023-02-01,Marketing,Training,Budget,184820.0,budget_vs_actual
2023-02-01,Marketing,Travel,Actual,926568.0,budget_vs_actual
2023-02-01,Marketing,Travel,Budget,864802.0,budget_vs_actual
2023-02-01,Marketing,Utilities,Actual,1474748.0,budget_vs_actual
2023-02-01,Marketing,Utilities,Budget,1494564.0,budget_vs_actual
2023-02-01,Operations,Infrastructure,Actual,1540658.0,budget_vs_actual
2023-02-01,Operations,Infrastructure,Budget,948946.0,budget_vs_actual
2023-02-01,Operations,Marketing,Actual,1344426.0,budget_vs_actual
2023-02-01,Operations,Marketing,Budget,1295608.0,budget_vs_actual
2023-02-01,Operations,Salaries,Actual,404709.0,budget_vs_actual
2023-02-01,Operations,Salaries,Budget,692317.0,budget_vs_actual
2023-02-01,Operations,Training,Actual,1869046.0,budget_vs_actual
2023-02-01,Operations,Training,Budget,1718188.0,budget_vs_actual
2023-02-01,Operations,Travel,Actual,1104878.0,budget_vs_actual
2023-02-01,Operations,Travel,Budget,792704.0,budget_vs_actual
2023-02-01,Operations,Utilities,Actual,1780994.0,budget_vs_actual
2023-02-01,Operations,Utilities,Budget,1372576.0,budget_vs_actual
2023-02-01,Sales,Infrastructure,Actual,1072852.0,budget_vs_actual
2023-02-01,Sales,Infrastructure,Budget,1019094.0,budget_vs_actual
2023-02-01,Sales,Marketing,Actual,1396976.0,budget_vs_actual
2023-02-01,Sales,Marketing,Budget,1176364.0,budget_vs_actual
2023-02-01,Sales,Revenue,Actual,1791322.46,sales_orders
2023-02-01,Sales,Salaries,Actual,1596088.0,budget_vs_actual
2023-02-01,Sales,Salaries,Budget,1228224.0,budget_vs_actual
2023-02-01,Sales,Training,Actual,416140.0,budget_vs_actual
2023-02-01,Sales,Training,Budget,790600.0,budget_vs_actual
2023-02-01,Sales,Travel,Actual,2165312.0,budget_vs_actual
2023-02-01,Sales,Travel,Budget,1493826.0,budget_vs_actual
2023-02-01,Sales,Utilities,Actual,628710.0,budget_vs_actual
2023-02-01,Sales,Utilities,Budget,703982.0,budget_vs_actual
2023-03-01,Finance,Infrastructure,Actual,1932230.0,budget_vs_actual
2023-03-01,Finance,Infrastructure,Budget,1914734.0,budget_vs_actual
2023-03-01,Finance,Marketing,Actual,1392856.0,budget_vs_actual
2023-03-01,Finance,Marketing,Budget,1338344.0,budget_vs_actual
2023-03-01,Finance,Salaries,Actual,1760216.0,budget_vs_actual
2023-03-01,Finance,Salaries,Budget,1279252.0,budget_vs_actual
2023-03-01,Finance,Training,Actual,1192580.0,budget_vs_actual
2023-03-01,Finance,Training,Budget,1202630.0,budget_vs_actual
2023-03-01,Finance,Travel,Actual,1808638.0,budget_vs_actual
2023-03-01,Finance,Travel,Budget,2131984.0,budget_vs_actual
2023-03-01,Finance,Utilities,Actual,781600.0,budget_vs_actual
2023-03-01,Finance,Utilities,Budget,1142600.0,budget_vs_actual
2023-03-01,HR,Infrastructure,Actual,1615370.0,budget_vs_actual
2023-03-01,HR,Infrastructure,Budget,1818738.0,budget_vs_actual
2023-03-01,HR,Marketing,Actual,753480.0,budget_vs_actual
2023-03-01,HR,Marketing,Budget,432468.0,budget_vs_actual
2023-03-01,HR,Salaries,Actual,1641116.0,budget_vs_actual
2023-03-01,HR,Salaries,Budget,1252296.0,budget_vs_actual
2023-03-01,HR,Training,Actual,2827394.0,budget_vs_actual
2023-03-01,HR,Training,Budget,2539654.0,budget_vs_actual
2023-03-01,HR,Travel,Actual,577642.0,budget_vs_actual
2023-03-01,HR,Travel,Budget,476746.0,budget_vs_actual
2023-03-01,HR,Utilities,Actual,880538.0,budget_vs_actual
2023-03-01,HR,Utilities,Budget,943390.0,budget_vs_actual
2023-03-01,IT,Infrastructure,Actual,760212.0,budget_vs_actual
2023-03-01,IT,Infrastructure,Budget,1067484.0,budget_vs_actual
2023-03-01,IT,Marketing,Actual,1073928.0,budget_vs_actual
2023-03-01,IT,Marketing,Budget,1122470.0,budget_vs_actual
2023-03-01,IT,Salaries,Actual,775744.0,budget_vs_actual
2023-03-01,IT,Salaries,Budget,560808.0,budget_vs_actual
2023-03-01,IT,Training,Actual,803096.0,budget_vs_actual
2023-03-01,IT,Training,Budget,955692.0,budget_vs_actual
2023-03-01,IT,Travel,Actual,954194.0,budget_vs_actual
2023-03-01,IT,Travel,Budget,1239454.0,budget_vs_actual
2023-03-01,IT,Utilities,Actual,1541026.0,budget_vs_actual
2023-03-01,IT,Utilities,Budget,1419764.0,budget_vs_actual
2023-03-01,Marketing,Infrastructure,Actual,1935826.0,budget_vs_actual
2023-03-01,Marketing,Infrastructure,Budget,1819806.0,budget_vs_actual
2023-03-01,Marketing,Marketing,Actual,1123750.0,budget_vs_actual
2023-03-01,Marketing,Marketing,Budget,1049116.0,budget_vs_actual
2023-03-01,Marketing,Salaries,Actual,1038114.0,budget_vs_actual
2023-03-01,Marketing,Salaries,Budget,1247890.0,budget_vs_actual
2023-03-01,Marketing,Training,Actual,1915552.0,budget_vs_actual
2023-03-01,Marketing,Training,Budget,1362062.0,budget_vs_actual
2023-03-01,Marketing,Travel,Actual,1541032.0,budget_vs_actual
2023-03-01,Marketing,Travel,Budget,1361370.0,budget_vs_actual
2023-03-01,Marketing,Utilities,Actual,1284866.0,budget_vs_actual
2023-03-01,Marketing,Utilities,Budget,1028418.0,budget_vs_actual
2023-03-01,Operations,Infrastructure,Actual,1592996.0,budget_vs_actual
2023-03-01,Operations,Infrastructure,Budget,1439316.0,budget_vs_actual
2023-03-01,Operations,Marketing,Actual,1227740.0,budget_vs_actual
2023-03-01,Operations,Marketing,Budget,1841650.0,budget_vs_actual
2023-03-01,Operations,Salaries,Actual,1031734.0,budget_vs_actual
2023-03-01,Operations,Salaries,Budget,983782.0,budget_vs_actual
2023-03-01,Operations,Training,Actual,1220332.0,budget_vs_actual
2023-03-01,Operations,Training,Budget,1608436.0,budget_vs_actual
2023-03-01,Operations,Travel,Actual,1078752.0,budget_vs_actual
2023-03-01,Operations,Travel,Budget,1335138.0,budget_vs_actual
2023-03-01,Operations,Utilities,Actual,1448550.0,budget_vs_actual
2023-03-01,Operations,Utilities,Budget,1201126.0,budget_vs_actual
2023-03-01,Sales,Infrastructure,Actual,1075974.0,budget_vs_actual
2023-03-01,Sales,Infrastructure,Budget,1288486.0,budget_vs_actual
2023-03-01,Sales,Marketing,Actual,1363906.0,budget_vs_actual
2023-03-01,Sales,Marketing,Budget,1596196.0,budget_vs_actual
2023-03-01,Sales,Revenue,Actual,2017121.91,sales_orders
2023-03-01,Sales,Salaries,Actual,1527494.0,budget_vs_actual
2023-03-01,Sales,Salaries,Budget,980222.0,budget_vs_actual
2023-03-01,Sales,Training,Actual,698750.0,budget_vs_actual
2023-03-01,Sales,Training,Budget,538318.0,budget_vs_actual
2023-03-01,Sales,Travel,Actual,1722034.0,budget_vs_actual
2023-03-01,Sales,Travel,Budget,1036646.0,budget_vs_actual
2023-03-01,Sales,Utilities,Actual,2389772.0,budget_vs_actual
2023-03-01,Sales,Utilities,Budget,1573332.0,budget_vs_actual
2023-04-01,Finance,Infrastructure,Actual,1407872.0,budget_vs_actual
2023-04-01,Finance,Infrastructure,Budget,1580368.0,budget_vs_actual
2023-04-01,Finance,Marketing,Actual,972508.0,budget_vs_actual
2023-04-01,Finance,Marketing,Budget,1371466.0,budget_vs_actual
2023-04-01,Finance,Salaries,Actual,1698012.0,budget_vs_actual
2023-04-01,Finance,Salaries,Budget,1307814.0,budget_vs_actual
2023-04-01,Finance,Training,Actual,910762.0,budget_vs_actual
2023-04-01,Finance,Training,Budget,1268966.0,budget_vs_actual
2023-04-01,Finance,Travel,Actual,2889724.0,budget_vs_actual
2023-04-01,Finance,Travel,Budget,2558198.0,budget_vs_actual
2023-04-01,Finance,Utilities,Actual,2936972.0,budget_vs_actual
2023-04-01,Finance,Utilities,Budget,2951154.0,budget_vs_actual
2023-04-01,HR,Infrastructure,Actual,1434804.0,budget_vs_actual
2023-04-01,HR,Infrastructure,Budget,865640.0,budget_vs_actual
2023-04-01,HR,Marketing,Actual,1370324.0,budget_vs_actual
2023-04-01,HR,Marketing,Budget,1207634.0,budget_vs_actual
2023-04-01,HR,Salaries,Actual,397314.0,budget_vs_actual
2023-04-01,HR,Salaries,Budget,682980.0,budget_vs_actual
2023-04-01,HR,Training,Actual,891894.0,budget_vs_actual
2023-04-01,HR,Training,Budget,903832.0,budget_vs_actual
2023-04-01,HR,Travel,Actual,2547332.0,budget_vs_actual
2023-04-01,HR,Travel,Budget,2206778.0,budget_vs_actual
2023-04-01,HR,Utilities,Actual,1461658.0,budget_vs_actual
2023-04-01,HR,Utilities,Budget,1858060.0,budget_vs_actual
2023-04-01,IT,Infrastructure,Actual,852634.0,budget_vs_actual
2023-04-01,IT,Infrastructure,Budget,390970.0,budget_vs_actual
2023-04-01,IT,Marketing,Actual,1603011.0,budget_vs_actual
2023-04-01,IT,Marketing,Budget,1544077.0,budget_vs_actual
2023-04-01,IT,Salaries,Actual,1227208.0,budget_vs_actual
2023-04-01,IT,Salaries,Budget,1076484.0,budget_vs_actual
2023-04-01,IT,Training,Actual,536278.0,budget_vs_actual
2023-04-01,IT,Training,Budget,834748.0,budget_vs_actual
2023-04-01,IT,Travel,Actual,2393462.0,budget_vs_actual
2023-04-01,IT,Travel,Budget,1758626.0,budget_vs_actual
2023-04-01,IT,Utilities,Actual,2032112.0,budget_vs_actual
2023-04-01,IT,Utilities,Budget,2032498.0,budget_vs_actual
2023-04-01,Marketing,Infrastructure,Actual,1621606.0,budget_vs_actual
2023-04-01,Marketing,Infrastructure,Budget,1357080.0,budget_vs_actual
2023-04-01,Marketing,Marketing,Actual,1573616.0,budget_vs_actual
2023-04-01,Marketing,Marketing,Budget,1701948.0,budget_vs_actual
2023-04-01,Marketing,Salaries,Actual,1861804.0,budget_vs_actual
2023-04-01,Marketing,Salaries,Budget,1007674.0,budget_vs_actual
2023-04-01,Marketing,Training,Actual,2750244.0,budget_vs_actual
2023-04-01,Marketing,Training,Budget,1932452.0,budget_vs_actual
2023-04-01,Marketing,Travel,Actual,1638318.0,budget_vs_actual
2023-04-01,Marketing,Travel,Budget,1188978.0,budget_vs_actual
2023-04-01,Marketing,Utilities,Actual,2970604.0,budget_vs_actual
2023-04-01,Marketing,Utilities,Budget,2880830.0,budget_vs_actual
2023-04-01,Operations,Infrastructure,Actual,1721504.0,budget_vs_actual
2023-04-01,Operations,Infrastructure,Budget,1175700.0,budget_vs_actual
2023-04-01,Operations,Marketing,Actual,722988.0,budget_vs_actual
2023-04-01,Operations,Marketing,Budget,476384.0,budget_vs_actual
2023-04-01,Operations,Salaries,Actual,1300180.0,budget_vs_actual
2023-04-01,Operations,Salaries,Budget,1246628.0,budget_vs_actual
2023-04-01,Operations,Training,Actual,646120.0,budget_vs_actual
2023-04-01,Operations,Training,Budget,713008.0,budget_vs_actual
2023-04-01,Operations,Travel,Actual,2151232.0,budget_vs_actual
2023-04-01,Operations,Travel,Budget,1485264.0,budget_vs_actual
2023-04-01,Operations,Utilities,Actual,1541692.0,budget_vs_actual
2023-04-01,Operations,Utilities,Budget,1075390.0,budget_vs_actual
2023-04-01,Sales,Infrastructure,Actual,1312058.0,budget_vs_actual
2023-04-01,Sales,Infrastructure,Budget,1236580.0,budget_vs_actual
2023-04-01,Sales,Marketing,Actual,751162.0,budget_vs_actual
2023-04-01,Sales,Marketing,Budget,672932.0,budget_vs_actual
2023-04-01,Sales,Revenue,Actual,1974421.77,sales_orders
2023-04-01,Sales,Salaries,Actual,1048798.0,budget_vs_actual
2023-04-01,Sales,Salaries,Budget,1603818.0,budget_vs_actual
2023-04-01,Sales,Training,Actual,2118064.0,budget_vs_actual
2023-04-01,Sales,Training,Budget,2049868.0,budget_vs_actual
2023-04-01,Sales,Travel,Actual,1361694.0,budget_vs_actual
2023-04-01,Sales,Travel,Budget,1044822.0,budget_vs_actual
2023-04-01,Sales,Utilities,Actual,3756772.0,budget_vs_actual
2023-04-01,Sales,Utilities,Budget,2879820.0,budget_vs_actual
2023-05-01,Finance,Infrastructure,Actual,697342.0,budget_vs_actual
2023-05-01,Finance,Infrastructure,Budget,662106.0,budget_vs_actual
2023-05-01,Finance,Marketing,Actual,351962.0,budget_vs_actual
2023-05-01,Finance,Marketing,Budget,101460.0,budget_vs_actual
2023-05-01,Finance,Salaries,Actual,1255230.0,budget_vs_actual
2023-05-01,Finance,Salaries,Budget,566002.0,budget_vs_actual
2023-05-01,Finance,Training,Actual,1337850.0,budget_vs_actual
2023-05-01,Finance,Training,Budget,1640210.0,budget_vs_actual
2023-05-01,Finance,Travel,Actual,2682330.0,budget_vs_actual
2023-05-01,Finance,Travel,Budget,1495564.0,budget_vs_actual
